,Tarifa,Anio,Verano,Mes,Consumo,Precio,kwh,Minimo
0,Tarifa 1,2022,,ENERO,Consumobasico,0.882,75,25
1,Tarifa 1,2022,,ENERO,Consumointermedio,1.073,65,25
2,Tarifa 1,2022,,ENERO,Consumoexcedente,3.134,,25
3,Tarifa 1,2022,,FEBRERO,Consumobasico,0.887,75,25
4,Tarifa 1,2022,,FEBRERO,Consumointermedio,1.079,65,25
5,Tarifa 1,2022,,FEBRERO,Consumoexcedente,3.153,,25
6,Tarifa 1,2022,,MARZO,Consumobasico,0.892,75,25
7,Tarifa 1,2022,,MARZO,Consumointermedio,1.085,65,25
8,Tarifa 1,2022,,MARZO,Consumoexcedente,3.172,,25
9,Tarifa 1,2022,,ABRIL,Consumobasico,0.897,75,25
10,Tarifa 1,2022,,ABRIL,Consumointermedio,1.091,65,25
11,Tarifa 1,2022,,ABRIL,Consumoexcedente,3.191,,25
12,Tarifa 1,2022,,MAYO,Consumobasico,0.902,75,25
13,Tarifa 1,2022,,MAYO,Consumointermedio,1.097,65,25
14,Tarifa 1,2022,,MAYO,Consumoexcedente,3.21,,25
15,Tarifa 1,2022,,JUNIO,Consumobasico,0.907,75,25
16,Tarifa 1,2022,,JUNIO,Consumointermedio,1.104,65,25
17,Tarifa 1,2022,,JUNIO,Consumoexcedente,3.229,,25
18,Tarifa 1,2022,,JULIO,Consumobasico,0.912,75,25
19,Tarifa 1,2022,,JULIO,Consumointermedio,1.111,65,25
20,Tarifa 1,2022,,JULIO,Consumoexcedente,3.248,,25
21,Tarifa 1,2022,,AGOSTO,Consumobasico,0.917,75,25
22,Tarifa 1,2022,,AGOSTO,Consumointermedio,1.118,65,25
23,Tarifa 1,2022,,AGOSTO,Consumoexcedente,3.267,,25
24,Tarifa 1,2022,,SEPTIEMBRE,Consumobasico,0.922,75,25
25,Tarifa 1,2022,,SEPTIEMBRE,Consumointermedio,1.125,65,25
26,Tarifa 1,2022,,SEPTIEMBRE,Consumoexcedente,3.286,,25
27,Tarifa 1,2022,,OCTUBRE,Consumobasico,0.927,75,25
28,Tarifa 1,2022,,OCTUBRE,Consumointermedio,1.132,65,25
29,Tarifa 1,2022,,OCTUBRE,Consumoexcedente,3.306,,25
30,Tarifa 1,2022,,NOVIEMBRE,Consumobasico,0.933,75,25
31,Tarifa 1,2022,,NOVIEMBRE,Consumointermedio,1.139,65,25
32,Tarifa 1,2022,,NOVIEMBRE,Consumoexcedente,3.326,,25
33,Tarifa 1,2022,,DICIEMBRE,Consumobasico,0.939,75,25
34,Tarifa 1,2022,,DICIEMBRE,Consumointermedio,1.146,65,25
35,Tarifa 1,2022,,DICIEMBRE,Consumoexcedente,3.346,,25
36,Tarifa 1,2021,,ENERO,Consumobasico,0.855,75,25
37,Tarifa 1,2021,,ENERO,Consumointermedio,1.034,65,25
38,Tarifa 1,2021,,ENERO,Consumoexcedente,3.026,,25
39,Tarifa 1,2021,,FEBRERO,Consumobasico,0.857,75,25
40,Tarifa 1,2021,,FEBRERO,Consumointermedio,1.037,65,25
41,Tarifa 1,2021,,FEBRERO,Consumoexcedente,3.034,,25
42,Tarifa 1,2021,,MARZO,Consumobasico,0.859,75,25
43,Tarifa 1,2021,,MARZO,Consumointermedio,1.040,65,25
44,Tarifa 1,2021,,MARZO,Consumoexcedente,3.042,,25
45,Tarifa 1,2021,,ABRIL,Consumobasico,0.861,75,25
46,Tarifa 1,2021,,ABRIL,Consumointermedio,1.043,65,25
47,Tarifa 1,2021,,ABRIL,Consumoexcedente,3.05,,25
48,Tarifa 1,2021,,MAYO,Consumobasico,0.863,75,25
49,Tarifa 1,2021,,MAYO,Consumointermedio,1.046,65,25
50,Tarifa 1,2021,,MAYO,Consumoexcedente,3.058,,25
51,Tarifa 1,2021,,JUNIO,Consumobasico,0.865,75,25
52,Tarifa 1,2021,,JUNIO,Consumointermedio,1.049,65,25
53,Tarifa 1,2021,,JUNIO,Consumoexcedente,3.066,,25
54,Tarifa 1,2021,,JULIO,Consumobasico,0.867,75,25
55,Tarifa 1,2021,,JULIO,Consumointermedio,1.052,65,25
56,Tarifa 1,2021,,JULIO,Consumoexcedente,3.074,,25
57,Tarifa 1,2021,,AGOSTO,Consumobasico,0.869,75,25
58,Tarifa 1,2021,,AGOSTO,Consumointermedio,1.055,65,25
59,Tarifa 1,2021,,AGOSTO,Consumoexcedente,3.082,,25
60,Tarifa 1,2021,,SEPTIEMBRE,Consumobasico,0.871,75,25
61,Tarifa 1,2021,,SEPTIEMBRE,Consumointermedio,1.058,65,25
62,Tarifa 1,2021,,SEPTIEMBRE,Consumoexcedente,3.09,,25
63,Tarifa 1,2021,,OCTUBRE,Consumobasico,0.873,75,25
64,Tarifa 1,2021,,OCTUBRE,Consumointermedio,1.061,65,25
65,Tarifa 1,2021,,OCTUBRE,Consumoexcedente,3.098,,25
66,Tarifa 1,2021,,NOVIEMBRE,Consumobasico,0.875,75,25
67,Tarifa 1,2021,,NOVIEMBRE,Consumointermedio,1.064,65,25
68,Tarifa 1,2021,,NOVIEMBRE,Consumoexcedente,3.106,,25
69,Tarifa 1,2021,,DICIEMBRE,Consumobasico,0.877,75,25
70,Tarifa 1,2021,,DICIEMBRE,Consumointermedio,1.067,65,25
71,Tarifa 1,2021,,DICIEMBRE,Consumoexcedente,3.115,,25
72,Tarifa 1,2020,,ENERO,Consumobasico,0.831,75,25
73,Tarifa 1,2020,,ENERO,Consumointermedio,1.006,65,25
74,Tarifa 1,2020,,ENERO,Consumoexcedente,2.941,,25
75,Tarifa 1,2020,,FEBRERO,Consumobasico,0.833,75,25
76,Tarifa 1,2020,,FEBRERO,Consumointermedio,1.008,65,25
77,Tarifa 1,2020,,FEBRERO,Consumoexcedente,2.948,,25
78,Tarifa 1,2020,,MARZO,Consumobasico,0.835,75,25
79,Tarifa 1,2020,,MARZO,Consumointermedio,1.010,65,25
80,Tarifa 1,2020,,MARZO,Consumoexcedente,2.955,,25
81,Tarifa 1,2020,,ABRIL,Consumobasico,0.837,75,25
82,Tarifa 1,2020,,ABRIL,Consumointermedio,1.012,65,25
83,Tarifa 1,2020,,ABRIL,Consumoexcedente,2.962,,25
84,Tarifa 1,2020,,MAYO,Consumobasico,0.839,75,25
85,Tarifa 1,2020,,MAYO,Consumointermedio,1.014,65,25
86,Tarifa 1,2020,,MAYO,Consumoexcedente,2.969,,25
87,Tarifa 1,2020,,JUNIO,Consumobasico,0.841,75,25
88,Tarifa 1,2020,,JUNIO,Consumointermedio,1.016,65,25
89,Tarifa 1,2020,,JUNIO,Consumoexcedente,2.976,,25
90,Tarifa 1,2020,,JULIO,Consumobasico,0.843,75,25
91,Tarifa 1,2020,,JULIO,Consumointermedio,1.018,65,25
92,Tarifa 1,2020,,JULIO,Consumoexcedente,2.983,,25
93,Tarifa 1,2020,,AGOSTO,Consumobasico,0.845,75,25
94,Tarifa 1,2020,,AGOSTO,Consumointermedio,1.020,65,25
95,Tarifa 1,2020,,AGOSTO,Consumoexcedente,2.99,,25
96,Tarifa 1,2020,,SEPTIEMBRE,Consumobasico,0.847,75,25
97,Tarifa 1,2020,,SEPTIEMBRE,Consumointermedio,1.022,65,25
98,Tarifa 1,2020,,SEPTIEMBRE,Consumoexcedente,2.997,,25
99,Tarifa 1,2020,,OCTUBRE,Consumobasico,0.849,75,25
100,Tarifa 1,2020,,OCTUBRE,Consumointermedio,1.025,65,25
101,Tarifa 1,2020,,OCTUBRE,Consumoexcedente,3.004,,25
102,Tarifa 1,2020,,NOVIEMBRE,Consumobasico,0.851,75,25
103,Tarifa 1,2020,,NOVIEMBRE,Consumointermedio,1.028,65,25
104,Tarifa 1,2020,,NOVIEMBRE,Consumoexcedente,3.011,,25
105,Tarifa 1,2020,,DICIEMBRE,Consumobasico,0.853,75,25
106,Tarifa 1,2020,,DICIEMBRE,Consumointermedio,1.031,65,25
107,Tarifa 1,2020,,DICIEMBRE,Consumoexcedente,3.018,,25
108,Tarifa 1,2019,,ENERO,Consumobasico,0.796,75,25
109,Tarifa 1,2019,,ENERO,Consumointermedio,0.960,65,25
110,Tarifa 1,2019,,ENERO,Consumoexcedente,2.813,,25
111,Tarifa 1,2019,,FEBRERO,Consumobasico,0.799,75,25
112,Tarifa 1,2019,,FEBRERO,Consumointermedio,0.964,65,25
113,Tarifa 1,2019,,FEBRERO,Consumoexcedente,2.824,,25
114,Tarifa 1,2019,,MARZO,Consumobasico,0.802,75,25
115,Tarifa 1,2019,,MARZO,Consumointermedio,0.968,65,25
116,Tarifa 1,2019,,MARZO,Consumoexcedente,2.835,,25
117,Tarifa 1,2019,,ABRIL,Consumobasico,0.805,75,25
118,Tarifa 1,2019,,ABRIL,Consumointermedio,0.972,65,25
119,Tarifa 1,2019,,ABRIL,Consumoexcedente,2.846,,25
120,Tarifa 1,2019,,MAYO,Consumobasico,0.808,75,25
121,Tarifa 1,2019,,MAYO,Consumointermedio,0.976,65,25
122,Tarifa 1,2019,,MAYO,Consumoexcedente,2.857,,25
123,Tarifa 1,2019,,JUNIO,Consumobasico,0.811,75,25
124,Tarifa 1,2019,,JUNIO,Consumointermedio,0.980,65,25
125,Tarifa 1,2019,,JUNIO,Consumoexcedente,2.868,,25
126,Tarifa 1,2019,,JULIO,Consumobasico,0.814,75,25
127,Tarifa 1,2019,,JULIO,Consumointermedio,0.984,65,25
128,Tarifa 1,2019,,JULIO,Consumoexcedente,2.879,,25
129,Tarifa 1,2019,,AGOSTO,Consumobasico,0.817,75,25
130,Tarifa 1,2019,,AGOSTO,Consumointermedio,0.988,65,25
131,Tarifa 1,2019,,AGOSTO,Consumoexcedente,2.89,,25
132,Tarifa 1,2019,,SEPTIEMBRE,Consumobasico,0.820,75,25
133,Tarifa 1,2019,,SEPTIEMBRE,Consumointermedio,0.992,65,25
134,Tarifa 1,2019,,SEPTIEMBRE,Consumoexcedente,2.901,,25
135,Tarifa 1,2019,,OCTUBRE,Consumobasico,0.823,75,25
136,Tarifa 1,2019,,OCTUBRE,Consumointermedio,0.996,65,25
137,Tarifa 1,2019,,OCTUBRE,Consumoexcedente,2.912,,25
138,Tarifa 1,2019,,NOVIEMBRE,Consumobasico,0.826,75,25
139,Tarifa 1,2019,,NOVIEMBRE,Consumointermedio,1.000,65,25
140,Tarifa 1,2019,,NOVIEMBRE,Consumoexcedente,2.923,,25
141,Tarifa 1,2019,,DICIEMBRE,Consumobasico,0.829,75,25
142,Tarifa 1,2019,,DICIEMBRE,Consumointermedio,1.004,65,25
143,Tarifa 1,2019,,DICIEMBRE,Consumoexcedente,2.934,,25
144,Tarifa 1,2018,,ENERO,Consumobasico,0.793,75,25
145,Tarifa 1,2018,,ENERO,Consumointermedio,0.956,65,25
146,Tarifa 1,2018,,ENERO,Consumoexcedente,2.802,,25
147,Tarifa 1,2018,,FEBRERO,Consumobasico,0.793,75,25
148,Tarifa 1,2018,,FEBRERO,Consumointermedio,0.956,65,25
149,Tarifa 1,2018,,FEBRERO,Consumoexcedente,2.802,,25
150,Tarifa 1,2018,,MARZO,Consumobasico,0.793,75,25
151,Tarifa 1,2018,,MARZO,Consumointermedio,0.956,65,25
152,Tarifa 1,2018,,MARZO,Consumoexcedente,2.802,,25
153,Tarifa 1,2018,,ABRIL,Consumobasico,0.793,75,25
154,Tarifa 1,2018,,ABRIL,Consumointermedio,0.956,65,25
155,Tarifa 1,2018,,ABRIL,Consumoexcedente,2.802,,25
156,Tarifa 1,2018,,MAYO,Consumobasico,0.793,75,25
157,Tarifa 1,2018,,MAYO,Consumointermedio,0.956,65,25
158,Tarifa 1,2018,,MAYO,Consumoexcedente,2.802,,25
159,Tarifa 1,2018,,JUNIO,Consumobasico,0.793,75,25
160,Tarifa 1,2018,,JUNIO,Consumointermedio,0.956,65,25
161,Tarifa 1,2018,,JUNIO,Consumoexcedente,2.802,,25
162,Tarifa 1,2018,,JULIO,Consumobasico,0.793,75,25
163,Tarifa 1,2018,,JULIO,Consumointermedio,0.956,65,25
164,Tarifa 1,2018,,JULIO,Consumoexcedente,2.802,,25
165,Tarifa 1,2018,,AGOSTO,Consumobasico,0.793,75,25
166,Tarifa 1,2018,,AGOSTO,Consumointermedio,0.956,65,25
167,Tarifa 1,2018,,AGOSTO,Consumoexcedente,2.802,,25
168,Tarifa 1,2018,,SEPTIEMBRE,Consumobasico,0.793,75,25
169,Tarifa 1,2018,,SEPTIEMBRE,Consumointermedio,0.956,65,25
170,Tarifa 1,2018,,SEPTIEMBRE,Consumoexcedente,2.802,,25
171,Tarifa 1,2018,,OCTUBRE,Consumobasico,0.793,75,25
172,Tarifa 1,2018,,OCTUBRE,Consumointermedio,0.956,65,25
173,Tarifa 1,2018,,OCTUBRE,Consumoexcedente,2.802,,25
174,Tarifa 1,2018,,NOVIEMBRE,Consumobasico,0.793,75,25
175,Tarifa 1,2018,,NOVIEMBRE,Consumointermedio,0.956,65,25
176,Tarifa 1,2018,,NOVIEMBRE,Consumoexcedente,2.802,,25
177,Tarifa 1,2018,,DICIEMBRE,Consumobasico,0.793,75,25
178,Tarifa 1,2018,,DICIEMBRE,Consumointermedio,0.956,65,25
179,Tarifa 1,2018,,DICIEMBRE,Consumoexcedente,2.802,,25
180,Tarifa 1,2017,,ENERO,Consumobasico,0.793,75,25
181,Tarifa 1,2017,,ENERO,Consumointermedio,0.956,65,25
182,Tarifa 1,2017,,ENERO,Consumoexcedente,2.802,,25
183,Tarifa 1,2017,,FEBRERO,Consumobasico,0.793,75,25
184,Tarifa 1,2017,,FEBRERO,Consumointermedio,0.956,65,25
185,Tarifa 1,2017,,FEBRERO,Consumoexcedente,2.802,,25
186,Tarifa 1,2017,,MARZO,Consumobasico,0.793,75,25
187,Tarifa 1,2017,,MARZO,Consumointermedio,0.956,65,25
188,Tarifa 1,2017,,MARZO,Consumoexcedente,2.802,,25
189,Tarifa 1,2017,,ABRIL,Consumobasico,0.793,75,25
190,Tarifa 1,2017,,ABRIL,Consumointermedio,0.956,65,25
191,Tarifa 1,2017,,ABRIL,Consumoexcedente,2.802,,25
192,Tarifa 1,2017,,MAYO,Consumobasico,0.793,75,25
193,Tarifa 1,2017,,MAYO,Consumointermedio,0.956,65,25
194,Tarifa 1,2017,,MAYO,Consumoexcedente,2.802,,25
195,Tarifa 1,2017,,JUNIO,Consumobasico,0.793,75,25
196,Tarifa 1,2017,,JUNIO,Consumointermedio,0.956,65,25
197,Tarifa 1,2017,,JUNIO,Consumoexcedente,2.802,,25
198,Tarifa 1,2017,,JULIO,Consumobasico,0.793,75,25
199,Tarifa 1,2017,,JULIO,Consumointermedio,0.956,65,25
200,Tarifa 1,2017,,JULIO,Consumoexcedente,2.802,,25
201,Tarifa 1,2017,,AGOSTO,Consumobasico,0.793,75,25
202,Tarifa 1,2017,,AGOSTO,Consumointermedio,0.956,65,25
203,Tarifa 1,2017,,AGOSTO,Consumoexcedente,2.802,,25
204,Tarifa 1,2017,,SEPTIEMBRE,Consumobasico,0.793,75,25
205,Tarifa 1,2017,,SEPTIEMBRE,Consumointermedio,0.956,65,25
206,Tarifa 1,2017,,SEPTIEMBRE,Consumoexcedente,2.802,,25
207,Tarifa 1,2017,,OCTUBRE,Consumobasico,0.793,75,25
208,Tarifa 1,2017,,OCTUBRE,Consumointermedio,0.956,65,25
209,Tarifa 1,2017,,OCTUBRE,Consumoexcedente,2.802,,25
210,Tarifa 1,2017,,NOVIEMBRE,Consumobasico,0.793,75,25
211,Tarifa 1,2017,,NOVIEMBRE,Consumointermedio,0.956,65,25
212,Tarifa 1,2017,,NOVIEMBRE,Consumoexcedente,2.802,,25
213,Tarifa 1,2017,,DICIEMBRE,Consumobasico,0.793,75,25
214,Tarifa 1,2017,,DICIEMBRE,Consumointermedio,0.956,65,25
215,Tarifa 1,2017,,DICIEMBRE,Consumoexcedente,2.802,,25
216,Tarifa 1A,2022,FEBRERO,ENERO,Consumobasico,0.882,75,25
217,Tarifa 1A,2022,FEBRERO,ENERO,Consumointermedio,1.073,75,25
218,Tarifa 1A,2022,FEBRERO,ENERO,Consumoexcedente,3.134,,25
219,Tarifa 1A,2022,FEBRERO,FEBRERO,Consumobasico,0.791,100,25
220,Tarifa 1A,2022,FEBRERO,FEBRERO,Consumointermedio,0.916,50,25
221,Tarifa 1A,2022,FEBRERO,FEBRERO,Consumoexcedente,3.153,,25
222,Tarifa 1A,2022,FEBRERO,MARZO,Consumobasico,0.796,100,25
223,Tarifa 1A,2022,FEBRERO,MARZO,Consumointermedio,0.921,50,25
224,Tarifa 1A,2022,FEBRERO,MARZO,Consumoexcedente,3.172,,25
225,Tarifa 1A,2022,FEBRERO,ABRIL,Consumobasico,0.801,100,25
226,Tarifa 1A,2022,FEBRERO,ABRIL,Consumointermedio,0.926,50,25
227,Tarifa 1A,2022,FEBRERO,ABRIL,Consumoexcedente,3.191,,25
228,Tarifa 1A,2022,FEBRERO,MAYO,Consumobasico,0.806,100,25
229,Tarifa 1A,2022,FEBRERO,MAYO,Consumointermedio,0.932,50,25
230,Tarifa 1A,2022,FEBRERO,MAYO,Consumoexcedente,3.21,,25
231,Tarifa 1A,2022,FEBRERO,JUNIO,Consumobasico,0.811,100,25
232,Tarifa 1A,2022,FEBRERO,JUNIO,Consumointermedio,0.938,50,25
233,Tarifa 1A,2022,FEBRERO,JUNIO,Consumoexcedente,3.229,,25
234,Tarifa 1A,2022,FEBRERO,JULIO,Consumobasico,0.816,100,25
235,Tarifa 1A,2022,FEBRERO,JULIO,Consumointermedio,0.944,50,25
236,Tarifa 1A,2022,FEBRERO,JULIO,Consumoexcedente,3.248,,25
237,Tarifa 1A,2022,FEBRERO,AGOSTO,Consumobasico,0.917,75,25
238,Tarifa 1A,2022,FEBRERO,AGOSTO,Consumointermedio,1.118,75,25
239,Tarifa 1A,2022,FEBRERO,AGOSTO,Consumoexcedente,3.267,,25
240,Tarifa 1A,2022,FEBRERO,SEPTIEMBRE,Consumobasico,0.922,75,25
241,Tarifa 1A,2022,FEBRERO,SEPTIEMBRE,Consumointermedio,1.125,75,25
242,Tarifa 1A,2022,FEBRERO,SEPTIEMBRE,Consumoexcedente,3.286,,25
243,Tarifa 1A,2022,FEBRERO,OCTUBRE,Consumobasico,0.927,75,25
244,Tarifa 1A,2022,FEBRERO,OCTUBRE,Consumointermedio,1.132,75,25
245,Tarifa 1A,2022,FEBRERO,OCTUBRE,Consumoexcedente,3.306,,25
246,Tarifa 1A,2022,FEBRERO,NOVIEMBRE,Consumobasico,0.933,75,25
247,Tarifa 1A,2022,FEBRERO,NOVIEMBRE,Consumointermedio,1.139,75,25
248,Tarifa 1A,2022,FEBRERO,NOVIEMBRE,Consumoexcedente,3.326,,25
249,Tarifa 1A,2022,FEBRERO,DICIEMBRE,Consumobasico,0.939,75,25
250,Tarifa 1A,2022,FEBRERO,DICIEMBRE,Consumointermedio,1.146,75,25
251,Tarifa 1A,2022,FEBRERO,DICIEMBRE,Consumoexcedente,3.346,,25
252,Tarifa 1A,2022,MARZO,ENERO,Consumobasico,0.882,75,25
253,Tarifa 1A,2022,MARZO,ENERO,Consumointermedio,1.073,75,25
254,Tarifa 1A,2022,MARZO,ENERO,Consumoexcedente,3.134,,25
255,Tarifa 1A,2022,MARZO,FEBRERO,Consumobasico,0.887,75,25
256,Tarifa 1A,2022,MARZO,FEBRERO,Consumointermedio,1.079,75,25
257,Tarifa 1A,2022,MARZO,FEBRERO,Consumoexcedente,3.153,,25
258,Tarifa 1A,2022,MARZO,MARZO,Consumobasico,0.796,100,25
259,Tarifa 1A,2022,MARZO,MARZO,Consumointermedio,0.921,50,25
260,Tarifa 1A,2022,MARZO,MARZO,Consumoexcedente,3.172,,25
261,Tarifa 1A,2022,MARZO,ABRIL,Consumobasico,0.801,100,25
262,Tarifa 1A,2022,MARZO,ABRIL,Consumointermedio,0.926,50,25
263,Tarifa 1A,2022,MARZO,ABRIL,Consumoexcedente,3.191,,25
264,Tarifa 1A,2022,MARZO,MAYO,Consumobasico,0.806,100,25
265,Tarifa 1A,2022,MARZO,MAYO,Consumointermedio,0.932,50,25
266,Tarifa 1A,2022,MARZO,MAYO,Consumoexcedente,3.21,,25
267,Tarifa 1A,2022,MARZO,JUNIO,Consumobasico,0.811,100,25
268,Tarifa 1A,2022,MARZO,JUNIO,Consumointermedio,0.938,50,25
269,Tarifa 1A,2022,MARZO,JUNIO,Consumoexcedente,3.229,,25
270,Tarifa 1A,2022,MARZO,JULIO,Consumobasico,0.816,100,25
271,Tarifa 1A,2022,MARZO,JULIO,Consumointermedio,0.944,50,25
272,Tarifa 1A,2022,MARZO,JULIO,Consumoexcedente,3.248,,25
273,Tarifa 1A,2022,MARZO,AGOSTO,Consumobasico,0.821,100,25
274,Tarifa 1A,2022,MARZO,AGOSTO,Consumointermedio,0.950,50,25
275,Tarifa 1A,2022,MARZO,AGOSTO,Consumoexcedente,3.267,,25
276,Tarifa 1A,2022,MARZO,SEPTIEMBRE,Consumobasico,0.922,75,25
277,Tarifa 1A,2022,MARZO,SEPTIEMBRE,Consumointermedio,1.125,75,25
278,Tarifa 1A,2022,MARZO,SEPTIEMBRE,Consumoexcedente,3.286,,25
279,Tarifa 1A,2022,MARZO,OCTUBRE,Consumobasico,0.927,75,25
280,Tarifa 1A,2022,MARZO,OCTUBRE,Consumointermedio,1.132,75,25
281,Tarifa 1A,2022,MARZO,OCTUBRE,Consumoexcedente,3.306,,25
282,Tarifa 1A,2022,MARZO,NOVIEMBRE,Consumobasico,0.933,75,25
283,Tarifa 1A,2022,MARZO,NOVIEMBRE,Consumointermedio,1.139,75,25
284,Tarifa 1A,2022,MARZO,NOVIEMBRE,Consumoexcedente,3.326,,25
285,Tarifa 1A,2022,MARZO,DICIEMBRE,Consumobasico,0.939,75,25
286,Tarifa 1A,2022,MARZO,DICIEMBRE,Consumointermedio,1.146,75,25
287,Tarifa 1A,2022,MARZO,DICIEMBRE,Consumoexcedente,3.346,,25
288,Tarifa 1A,2022,ABRIL,ENERO,Consumobasico,0.882,75,25
289,Tarifa 1A,2022,ABRIL,ENERO,Consumointermedio,1.073,75,25
290,Tarifa 1A,2022,ABRIL,ENERO,Consumoexcedente,3.134,,25
291,Tarifa 1A,2022,ABRIL,FEBRERO,Consumobasico,0.887,75,25
292,Tarifa 1A,2022,ABRIL,FEBRERO,Consumointermedio,1.079,75,25
293,Tarifa 1A,2022,ABRIL,FEBRERO,Consumoexcedente,3.153,,25
294,Tarifa 1A,2022,ABRIL,MARZO,Consumobasico,0.892,75,25
295,Tarifa 1A,2022,ABRIL,MARZO,Consumointermedio,1.085,75,25
296,Tarifa 1A,2022,ABRIL,MARZO,Consumoexcedente,3.172,,25
297,Tarifa 1A,2022,ABRIL,ABRIL,Consumobasico,0.801,100,25
298,Tarifa 1A,2022,ABRIL,ABRIL,Consumointermedio,0.926,50,25
299,Tarifa 1A,2022,ABRIL,ABRIL,Consumoexcedente,3.191,,25
300,Tarifa 1A,2022,ABRIL,MAYO,Consumobasico,0.806,100,25
301,Tarifa 1A,2022,ABRIL,MAYO,Consumointermedio,0.932,50,25
302,Tarifa 1A,2022,ABRIL,MAYO,Consumoexcedente,3.21,,25
303,Tarifa 1A,2022,ABRIL,JUNIO,Consumobasico,0.811,100,25
304,Tarifa 1A,2022,ABRIL,JUNIO,Consumointermedio,0.938,50,25
305,Tarifa 1A,2022,ABRIL,JUNIO,Consumoexcedente,3.229,,25
306,Tarifa 1A,2022,ABRIL,JULIO,Consumobasico,0.816,100,25
307,Tarifa 1A,2022,ABRIL,JULIO,Consumointermedio,0.944,50,25
308,Tarifa 1A,2022,ABRIL,JULIO,Consumoexcedente,3.248,,25
309,Tarifa 1A,2022,ABRIL,AGOSTO,Consumobasico,0.821,100,25
310,Tarifa 1A,2022,ABRIL,AGOSTO,Consumointermedio,0.950,50,25
311,Tarifa 1A,2022,ABRIL,AGOSTO,Consumoexcedente,3.267,,25
312,Tarifa 1A,2022,ABRIL,SEPTIEMBRE,Consumobasico,0.826,100,25
313,Tarifa 1A,2022,ABRIL,SEPTIEMBRE,Consumointermedio,0.956,50,25
314,Tarifa 1A,2022,ABRIL,SEPTIEMBRE,Consumoexcedente,3.286,,25
315,Tarifa 1A,2022,ABRIL,OCTUBRE,Consumobasico,0.927,75,25
316,Tarifa 1A,2022,ABRIL,OCTUBRE,Consumointermedio,1.132,75,25
317,Tarifa 1A,2022,ABRIL,OCTUBRE,Consumoexcedente,3.306,,25
318,Tarifa 1A,2022,ABRIL,NOVIEMBRE,Consumobasico,0.933,75,25
319,Tarifa 1A,2022,ABRIL,NOVIEMBRE,Consumointermedio,1.139,75,25
320,Tarifa 1A,2022,ABRIL,NOVIEMBRE,Consumoexcedente,3.326,,25
321,Tarifa 1A,2022,ABRIL,DICIEMBRE,Consumobasico,0.939,75,25
322,Tarifa 1A,2022,ABRIL,DICIEMBRE,Consumointermedio,1.146,75,25
323,Tarifa 1A,2022,ABRIL,DICIEMBRE,Consumoexcedente,3.346,,25
324,Tarifa 1A,2022,MAYO,ENERO,Consumobasico,0.882,75,25
325,Tarifa 1A,2022,MAYO,ENERO,Consumointermedio,1.073,75,25
326,Tarifa 1A,2022,MAYO,ENERO,Consumoexcedente,3.134,,25
327,Tarifa 1A,2022,MAYO,FEBRERO,Consumobasico,0.887,75,25
328,Tarifa 1A,2022,MAYO,FEBRERO,Consumointermedio,1.079,75,25
329,Tarifa 1A,2022,MAYO,FEBRERO,Consumoexcedente,3.153,,25
330,Tarifa 1A,2022,MAYO,MARZO,Consumobasico,0.892,75,25
331,Tarifa 1A,2022,MAYO,MARZO,Consumointermedio,1.085,75,25
332,Tarifa 1A,2022,MAYO,MARZO,Consumoexcedente,3.172,,25
333,Tarifa 1A,2022,MAYO,ABRIL,Consumobasico,0.897,75,25
334,Tarifa 1A,2022,MAYO,ABRIL,Consumointermedio,1.091,75,25
335,Tarifa 1A,2022,MAYO,ABRIL,Consumoexcedente,3.191,,25
336,Tarifa 1A,2022,MAYO,MAYO,Consumobasico,0.806,100,25
337,Tarifa 1A,2022,MAYO,MAYO,Consumointermedio,0.932,50,25
338,Tarifa 1A,2022,MAYO,MAYO,Consumoexcedente,3.21,,25
339,Tarifa 1A,2022,MAYO,JUNIO,Consumobasico,0.811,100,25
340,Tarifa 1A,2022,MAYO,JUNIO,Consumointermedio,0.938,50,25
341,Tarifa 1A,2022,MAYO,JUNIO,Consumoexcedente,3.229,,25
342,Tarifa 1A,2022,MAYO,JULIO,Consumobasico,0.816,100,25
343,Tarifa 1A,2022,MAYO,JULIO,Consumointermedio,0.944,50,25
344,Tarifa 1A,2022,MAYO,JULIO,Consumoexcedente,3.248,,25
345,Tarifa 1A,2022,MAYO,AGOSTO,Consumobasico,0.821,100,25
346,Tarifa 1A,2022,MAYO,AGOSTO,Consumointermedio,0.950,50,25
347,Tarifa 1A,2022,MAYO,AGOSTO,Consumoexcedente,3.267,,25
348,Tarifa 1A,2022,MAYO,SEPTIEMBRE,Consumobasico,0.826,100,25
349,Tarifa 1A,2022,MAYO,SEPTIEMBRE,Consumointermedio,0.956,50,25
350,Tarifa 1A,2022,MAYO,SEPTIEMBRE,Consumoexcedente,3.286,,25
351,Tarifa 1A,2022,MAYO,OCTUBRE,Consumobasico,0.831,100,25
352,Tarifa 1A,2022,MAYO,OCTUBRE,Consumointermedio,0.962,50,25
353,Tarifa 1A,2022,MAYO,OCTUBRE,Consumoexcedente,3.306,,25
354,Tarifa 1A,2022,MAYO,NOVIEMBRE,Consumobasico,0.933,75,25
355,Tarifa 1A,2022,MAYO,NOVIEMBRE,Consumointermedio,1.139,75,25
356,Tarifa 1A,2022,MAYO,NOVIEMBRE,Consumoexcedente,3.326,,25
357,Tarifa 1A,2022,MAYO,DICIEMBRE,Consumobasico,0.939,75,25
